,time,screen_name,text,cumulative_tweets
9753,2018-03-24 11:00:15,jaiditbravo,"RT @LVNancy: ISIS-aligned gunman takes hostages &amp; kills 2 #Trebes 

#France outlawed guns 
... someone forgot to tell the criminal tho 🤨

P…",6373.0
9752,2018-03-24 11:00:23,Enigma0021,RT @RT_com: French police detain 2nd person linked to #Trebes attacker – sources https://t.co/MaRf6KGdRx,6374.0
9751,2018-03-24 11:00:34,francoisandre02,"RT @Tom_Antonov: #ArnaudBeltrame is the name &amp; the face to remember today
During the terror attack in a supermarket in #Trébes the @Gendarm…",6375.0
9750,2018-03-24 11:00:39,TheNewFauxTimes,RT @onEscapee: France: Lieutenant-colonel #ArnaudBeltrame has died of his injuries following Friday’s supermarket siege in the town of #Trè…,6376.0
9749,2018-03-24 11:00:46,ScFoxtrot,"RT @samsparkes999: French Police Officer Arnaud Beltrame a true hero, has died after swapping himself with a hostage taken by a terrorist i…",6377.0
9747,2018-03-24 11:00:48,BakerSonPeekay,"RT @OliMauritania: ISIS terrorist shoots at hostages and French police
-France has strictest gun laws
-French citizens have no 2nd amendmen…",6378.0
9745,2018-03-24 11:01:10,EireEnlightened,RT @JustinBarrettNP: “We had monitored him and did not think he had been radicalised. He was already under surveillance when he suddenly de…,6379.0
9744,2018-03-24 11:01:14,_KyraHoll_,"RT @MelissaBellCNN: The hero of the #Trèbes terror attacks, the police officer 
#Beltrame wto took the place of the female hostages being h…",6380.0
9742,2018-03-24 11:01:24,THINKBELIEVEME3,"RT @MelissaBellCNN: The hero of the #Trèbes terror attacks, the police officer 
#Beltrame wto took the place of the female hostages being h…",6381.0
9740,2018-03-24 11:01:37,mmurraykeele,"RT @EdLlewellynFCO: Lt Col Arnaud Beltrame, wounded after taking the place of a hostage in the attack yesterday at #Trèbes, gave his life t…",6382.0
9739,2018-03-24 11:01:37,rodesiano,RT @GavinLeeBBC: The French interior minister confirms this morning that the police officer who swapped himself for a hostage in a #Trèbes…,6383.0
9738,2018-03-24 11:01:49,202Ggggggggg202,"When anyone ignorant makes a stupid joke abt the so-called cowardice of the French—America’s first military allies,… https://t.co/ThLFybqdOv",6384.0
9737,2018-03-24 11:01:51,Delaevgenija,RT @RT_com: French police detain 2nd person linked to #Trebes attacker – sources https://t.co/MaRf6KGdRx,6385.0
9736,2018-03-24 11:01:52,AlpBozkurt1973,RT @RT_com: French police detain 2nd person linked to #Trebes attacker – sources https://t.co/MaRf6KGdRx,6386.0
9735,2018-03-24 11:01:52,mkkbby__,"RT @davidchazan: Tragically, heroic French gendarme Arnaud Beltrame has died from his wounds. He was shot after voluntarily taking place of…",6387.0
9734,2018-03-24 11:01:55,Tikolores,RT @SimoneLaurey: The muslim terrorist who killed four people in yesterday's attack in #Trèbes #France obtained  French citizenship in 2015…,6388.0
9731,2018-03-24 11:02:10,Deanohawks,"RT @jfberne: Respect.
#Trèbes https://t.co/UAwdibqFa0",6389.0
9732,2018-03-24 11:02:10,LeeMAPD,"RT @SgtMattHurley: During a terrorist attack, Lt. Colonel Arnaud Beltrame offered himself in exchange for a hostage and paid the ultimate s…",6390.0
9730,2018-03-24 11:02:11,HVPoliceCadets,"RT @samsparkes999: French Police Officer Arnaud Beltrame a true hero, has died after swapping himself with a hostage taken by a terrorist i…",6391.0
9728,2018-03-24 11:02:29,GillisStefan,RT @SimoneLaurey: The muslim terrorist who killed four people in yesterday's attack in #Trèbes #France obtained  French citizenship in 2015…,6392.0
9727,2018-03-24 11:02:31,cornwallfuneral,Shocked and saddened at the news Lt Col Arnaud Beltrame has succumbed to his injuries. With staff from 999 backgrou… https://t.co/kmtCnP56o5,6393.0
9726,2018-03-24 11:02:49,Cherry9431,RT @GavinLeeBBC: The French interior minister confirms this morning that the police officer who swapped himself for a hostage in a #Trèbes…,6394.0
9725,2018-03-24 11:02:50,eddrinkercope,"RT @Tom_Antonov: #ArnaudBeltrame is the name &amp; the face to remember today
During the terror attack in a supermarket in #Trébes the @Gendarm…",6395.0
9724,2018-03-24 11:02:50,AungierM,"RT @padraig_reilly: Photo of #ISIS gunman,Redouane Lakdim,shot dead by French police in #Trèbes yesterday...Sadly the dead toll has risen t…",6396.0
9722,2018-03-24 11:03:02,Trembs14,RT @GavinLeeBBC: The French interior minister confirms this morning that the police officer who swapped himself for a hostage in a #Trèbes…,6397.0
9720,2018-03-24 11:03:04,FearTheSkirt,RT @GavinLeeBBC: The French interior minister confirms this morning that the police officer who swapped himself for a hostage in a #Trèbes…,6398.0
9721,2018-03-24 11:03:04,Monalisazelf,RT @BillNeelyNBC: Sad news from France that the senior policeman who swapped himself for a hostage during the #Trebes terror attack has die…,6399.0
9719,2018-03-24 11:03:06,FrodoBa84483722,"RT @fred_connection: On the day of the terror attack in #Trèbes , in which 4 people were killed, it seems the best way to show solidarity f…",6400.0
9718,2018-03-24 11:03:07,alwaysmagra,RT @ChrChristensen: This is Arnaud Beltrame. A French police officer who volunteered to take the place of a hostage being held in yesterday…,6401.0
9717,2018-03-24 11:03:09,MadameG_,"RT @MaximeHaes: You advanced idiot, it’s our first mass shooting since the beginning of the year in France.
Y’all already at 49 by now, wit…",6402.0
9716,2018-03-24 11:03:17,NWPMArmstrong,RT @NwpFedSgt: A true Hero  Arnaud Beltrame who died after swapping himself with a hostage taken by a terrorist in #Trebes. My Thoughts are…,6403.0
9715,2018-03-24 11:03:22,TheNunnMa,RT @GavinLeeBBC: The French interior minister confirms this morning that the police officer who swapped himself for a hostage in a #Trèbes…,6404.0
9714,2018-03-24 11:03:27,ChrisBeasley0,"RT @samsparkes999: French Police Officer Arnaud Beltrame a true hero, has died after swapping himself with a hostage taken by a terrorist i…",6405.0
9713,2018-03-24 11:03:30,Memestridsbrig,"RT @IslamismMap: Who is aiding radicalization, who is supporting #islamisation, why can the threat keep growing in our midst? Because #Musl…",6406.0
9712,2018-03-24 11:03:34,Grammierbs,"RT @OliMauritania: ISIS terrorist shoots at hostages and French police
-France has strictest gun laws
-French citizens have no 2nd amendmen…",6407.0
9711,2018-03-24 11:03:37,_IKdlKsIKc,RT @RT_com: French police detain 2nd person linked to #Trebes attacker – sources https://t.co/MaRf6KGdRx,6408.0
9709,2018-03-24 11:03:45,Unity_Coach,RT @GavinLeeBBC: The French interior minister confirms this morning that the police officer who swapped himself for a hostage in a #Trèbes…,6409.0
9710,2018-03-24 11:03:45,gaijinrose,"RT @davidchazan: Tragically, heroic French gendarme Arnaud Beltrame has died from his wounds. He was shot after voluntarily taking place of…",6410.0
9708,2018-03-24 11:03:45,SakethNannaka,RT @RT_com: French police detain 2nd person linked to #Trebes attacker – sources https://t.co/MaRf6KGdRx,6411.0
9707,2018-03-24 11:03:50,PCBEAgyeman,RT @GavinLeeBBC: The French interior minister confirms this morning that the police officer who swapped himself for a hostage in a #Trèbes…,6412.0
9706,2018-03-24 11:03:54,AlastairHaines,"RT @davidchazan: Tragically, heroic French gendarme Arnaud Beltrame has died from his wounds. He was shot after voluntarily taking place of…",6413.0
9705,2018-03-24 11:03:56,RebelCari,"RT @davidchazan: Tragically, heroic French gendarme Arnaud Beltrame has died from his wounds. He was shot after voluntarily taking place of…",6414.0
9704,2018-03-24 11:04:03,_Merlyn,RT @ChrChristensen: This is Arnaud Beltrame. A French police officer who volunteered to take the place of a hostage being held in yesterday…,6415.0
9703,2018-03-24 11:04:06,eduardovivapet,RT @GavinLeeBBC: The French interior minister confirms this morning that the police officer who swapped himself for a hostage in a #Trèbes…,6416.0
9702,2018-03-24 11:04:10,LikeMeppiccio,RT @GavinLeeBBC: The French interior minister confirms this morning that the police officer who swapped himself for a hostage in a #Trèbes…,6417.0
9700,2018-03-24 11:04:22,NessW12,RT @RomseyPolice: Terrible terrible news that Arnaud Beltrame has died after he sacrificed his life to save others.  No award or medal will…,6418.0
9699,2018-03-24 11:04:22,peteteforever,"RT @SgtMattHurley: During a terrorist attack, Lt. Colonel Arnaud Beltrame offered himself in exchange for a hostage and paid the ultimate s…",6419.0
9698,2018-03-24 11:04:34,UlrichScholten,"RT @Tom_Antonov: #ArnaudBeltrame is the name &amp; the face to remember today
During the terror attack in a supermarket in #Trébes the @Gendarm…",6420.0
9697,2018-03-24 11:04:36,RouxAlain4,RT @NwpFedSgt: A true Hero  Arnaud Beltrame who died after swapping himself with a hostage taken by a terrorist in #Trebes. My Thoughts are…,6421.0
9696,2018-03-24 11:04:38,CharlesHamerle,"RT @_VachelLindsay_: This was an astonishing act of bravery.

France has a new hero. Sacrifices like this are very important, as they can a…",6422.0
9695,2018-03-24 11:04:58,whitneymadueke,RT @GavinLeeBBC: The French interior minister confirms this morning that the police officer who swapped himself for a hostage in a #Trèbes…,6423.0
9694,2018-03-24 11:05:00,carleynicole19,"RT @davidchazan: Tragically, heroic French gendarme Arnaud Beltrame has died from his wounds. He was shot after voluntarily taking place of…",6424.0
9693,2018-03-24 11:05:16,DerekBisaccio,RT @GavinLeeBBC: The French interior minister confirms this morning that the police officer who swapped himself for a hostage in a #Trèbes…,6425.0
9692,2018-03-24 11:05:19,daisycav,"RT @CMacCoille: French hero. Arnaud Beltrame, the policeman who changed places with a hostage, sacrificed himself to protect others. Deepes…",6426.0
9691,2018-03-24 11:05:21,Camille_gnt,"RT @Tom_Antonov: #ArnaudBeltrame is the name &amp; the face to remember today
During the terror attack in a supermarket in #Trébes the @Gendarm…",6427.0
9689,2018-03-24 11:05:29,Supeprime,"RT @davidchazan: Tragically, heroic French gendarme Arnaud Beltrame has died from his wounds. He was shot after voluntarily taking place of…",6428.0
9688,2018-03-24 11:05:38,CyraLilian,RT @RT_com: French police detain 2nd person linked to #Trebes attacker – sources https://t.co/MaRf6KGdRx,6429.0
9683,2018-03-24 11:06:19,sheetal_walia,"RT @fred_connection: On the day of the terror attack in #Trèbes , in which 4 people were killed, it seems the best way to show solidarity f…",6430.0
9682,2018-03-24 11:06:21,kakichipie,"RT @LaTourEiffel: Tonight, from midnight, I will turn my lights off to pay tribute to the victims of the #Carcassonne and #Trèbes terrorist…",6431.0
9681,2018-03-24 11:06:23,GraefinErlach,"RT @Tom_Antonov: #ArnaudBeltrame is the name &amp; the face to remember today
During the terror attack in a supermarket in #Trébes the @Gendarm…",6432.0
9680,2018-03-24 11:06:34,Electricfox5,"RT @samsparkes999: French Police Officer Arnaud Beltrame a true hero, has died after swapping himself with a hostage taken by a terrorist i…",6433.0
9677,2018-03-24 11:06:48,gquerci,RT @SimoneLaurey: The muslim terrorist who killed four people in yesterday's attack in #Trèbes #France obtained  French citizenship in 2015…,6434.0
9676,2018-03-24 11:07:12,juliatetley,"RT @samsparkes999: French Police Officer Arnaud Beltrame a true hero, has died after swapping himself with a hostage taken by a terrorist i…",6435.0
9675,2018-03-24 11:07:17,ForidaPA___,RT @GavinLeeBBC: The French interior minister confirms this morning that the police officer who swapped himself for a hostage in a #Trèbes…,6436.0
9674,2018-03-24 11:07:24,SVWB7,"RT @_VachelLindsay_: This was an astonishing act of bravery.

France has a new hero. Sacrifices like this are very important, as they can a…",6437.0
9673,2018-03-24 11:07:30,Smile_Business,RT @cornwallfuneral: Shocked and saddened at the news Lt Col Arnaud Beltrame has succumbed to his injuries. With staff from 999 backgrounds…,6438.0
9672,2018-03-24 11:07:50,SMarketingeast,The latest SMarketingeast Daily! https://t.co/x2LFjbtHpk #trèbes #deletefacebook,6439.0
9671,2018-03-24 11:07:58,StephaniePezard,RT @GavinLeeBBC: The French interior minister confirms this morning that the police officer who swapped himself for a hostage in a #Trèbes…,6440.0
9670,2018-03-24 11:08:02,alexroycee,RT @GavinLeeBBC: The French interior minister confirms this morning that the police officer who swapped himself for a hostage in a #Trèbes…,6441.0
9669,2018-03-24 11:08:03,KamkamLerouge,RT @imamette: #Trèbes #Islam-isme #Blasphème #LibertéDeConscience #Maroc #MarocaineDeSouche #Terrorisme #Obscurantisme #EnMarcheArrière htt…,6442.0
9668,2018-03-24 11:08:07,BunkShaner,RT @GavinLeeBBC: The French interior minister confirms this morning that the police officer who swapped himself for a hostage in a #Trèbes…,6443.0
9667,2018-03-24 11:08:12,PhyllisPhil,"RT @EdLlewellynFCO: Lt Col Arnaud Beltrame, wounded after taking the place of a hostage in the attack yesterday at #Trèbes, gave his life t…",6444.0
9666,2018-03-24 11:08:15,Kevraney,"RT @yorkspride: 15,000 terrorists now operating on French soil.

This brave woman was the French's opportunity to deal with them and and th…",6445.0
9665,2018-03-24 11:08:21,jared_scalf,"RT @OliMauritania: ISIS terrorist shoots at hostages and French police
-France has strictest gun laws
-French citizens have no 2nd amendmen…",6446.0
9664,2018-03-24 11:08:30,jjauthor,"RT @davidchazan: Tragically, heroic French gendarme Arnaud Beltrame has died from his wounds. He was shot after voluntarily taking place of…",6447.0
9662,2018-03-24 11:08:34,Davekidd_58,"The ultimate sacrifice of a very brave man. My heart goes out Lt. Col. Beltrame’s family, friends &amp; colleages. They… https://t.co/8AQ2UgX2I4",6448.0
9661,2018-03-24 11:08:45,greeneaglenelso,"RT @Tom_Antonov: #ArnaudBeltrame is the name &amp; the face to remember today
During the terror attack in a supermarket in #Trébes the @Gendarm…",6449.0
9660,2018-03-24 11:08:46,3bluefrog,RT @GavinLeeBBC: The French interior minister confirms this morning that the police officer who swapped himself for a hostage in a #Trèbes…,6450.0
9659,2018-03-24 11:08:49,samuelcoates,"RT @moutet: Have just contradicted on air a TV presenter who said Redouane Lakdim, the #Trebes terrorist, had ""executed"" three hostages. Th…",6451.0
9658,2018-03-24 11:09:00,Amcosam,"RT @_VachelLindsay_: This was an astonishing act of bravery.

France has a new hero. Sacrifices like this are very important, as they can a…",6452.0
9656,2018-03-24 11:09:07,Konducta4LFE,"RT @davidchazan: Tragically, heroic French gendarme Arnaud Beltrame has died from his wounds. He was shot after voluntarily taking place of…",6453.0
